#chrom	chromStart	chromEnd	start	end	gene	plusminus65bpexonlength	exonlength	averagemappabilityl250m5	exonmappbelow1l250m51yes0no	positionsmappbelow1l250m5	percpositionsmappbelow1l250m5	maxcontigousbasesl250m5
chrY	26988374	26988567	26988439	26988502	DAZ4	194	64	0.125988	True	153	1	153
chrY	26988527	26988796	26988592	26988731	DAZ4	270	140	0.125988	True	270	1	270
chrY	26997661	26997937	26997726	26997872	DAZ2	277	147	0.125988	True	277	1	277
chrY	26997661	26997937	26997726	26997872	DAZ3	277	147	0.125988	True	277	1	277
chrY	26997661	26997937	26997726	26997872	DAZ4	277	147	0.125988	True	277	1	277
chrY	26998082	26998303	26998147	26998238	DAZ2	222	92	0.125988	True	222	1	222
chrY	26998082	26998303	26998147	26998238	DAZ3	222	92	0.125988	True	222	1	222
chrY	26998082	26998303	26998147	26998238	DAZ4	222	92	0.125988	True	222	1	222
chrY	26998734	26998915	26998799	26998850	DAZ2	182	52	0.125988	True	182	1	182
chrY	26998734	26998915	26998799	26998850	DAZ3	182	52	0.125988	True	182	1	182
chrY	26998734	26998915	26998799	26998850	DAZ4	182	52	0.125988	True	182	1	182
chrY	26999222	26999415	26999287	26999350	DAZ2	194	64	0.125988	True	153	1	153
chrY	26999222	26999415	26999287	26999350	DAZ3	194	64	0.125988	True	153	1	153
chrY	26999222	26999415	26999287	26999350	DAZ4	194	64	0.125988	True	153	1	153
chrY	26999375	26999644	26999440	26999579	DAZ2	270	140	0.125988	True	270	1	270
chrY	26999375	26999644	26999440	26999579	DAZ3	270	140	0.125988	True	270	1	270
chrY	26999375	26999644	26999440	26999579	DAZ4	270	140	0.125988	True	270	1	270
chrY	27000915	27001116	27000980	27001051	DAZ2	202	72	0.257013173	True	202	1	202
chrY	27000915	27001116	27000980	27001051	DAZ3	202	72	0.257013173	True	202	1	202
chrY	27000915	27001116	27000980	27001051	DAZ4	202	72	0.257013173	True	202	1	202
chrY	27003358	27003559	27003423	27003494	DAZ2	202	72	0.248468772	True	202	1	202
chrY	27003358	27003559	27003423	27003494	DAZ3	202	72	0.248468772	True	202	1	202
chrY	27003358	27003559	27003423	27003494	DAZ4	202	72	0.248468772	True	202	1	202
chrY	27005748	27005949	27005813	27005884	DAZ2	202	72	0.125684614	True	202	1	202
chrY	27005748	27005949	27005813	27005884	DAZ3	202	72	0.125684614	True	202	1	202
chrY	27005748	27005949	27005813	27005884	DAZ4	202	72	0.125684614	True	202	1	202
chrY	27008144	27008345	27008209	27008280	DAZ2	202	72	0.077152	True	202	1	202
chrY	27008144	27008345	27008209	27008280	DAZ4	202	72	0.077152	True	202	1	202
chrY	27008144	27008346	27008209	27008281	DAZ3	203	73	0.077152	True	1	1	1
chrY	27010528	27010729	27010593	27010664	DAZ2	202	72	0.125988	True	1	1	1
chrY	27010528	27010729	27010593	27010664	DAZ4	202	72	0.125684614	True	202	1	202
chrY	27010529	27010729	27010594	27010664	DAZ3	201	71	0.125683104	True	201	1	201
chrY	27012924	27013125	27012989	27013060	DAZ2	202	72	0.077152	True	202	1	202
chrY	27012924	27013125	27012989	27013060	DAZ3	202	72	0.077152	True	202	1	202
chrY	27015301	27015502	27015366	27015437	DAZ2	202	72	0.125988	True	202	1	202
chrY	27015301	27015502	27015366	27015437	DAZ3	202	72	0.125988	True	202	1	202
chrY	27017681	27017882	27017746	27017817	DAZ3	202	72	0.077152	True	202	1	202
chrY	27017681	27017882	27017746	27017817	DAZ4	202	72	0.077152	True	202	1	202
chrY	27020058	27020259	27020123	27020194	DAZ2	202	72	0.125988	True	202	1	202
chrY	27020058	27020259	27020123	27020194	DAZ3	202	72	0.125988	True	202	1	202
chrY	27020058	27020259	27020123	27020194	DAZ4	202	72	0.125988	True	202	1	202
chrY	27029846	27030047	27029911	27029982	DAZ2	202	72	0.077152	True	202	1	202
chrY	27032231	27032432	27032296	27032367	DAZ2	202	72	0.077152	True	202	1	202
chrY	27034616	27034817	27034681	27034752	DAZ2	202	72	0.077152	True	202	1	202
chrY	27037000	27037201	27037065	27037136	DAZ2	202	72	0.077152	True	202	1	202
chrY	27039385	27039586	27039450	27039521	DAZ2	202	72	0.077152	True	202	1	202
chrY	27039385	27039586	27039450	27039521	DAZ4	202	72	0.077152	True	202	1	202
chrY	27041770	27041971	27041835	27041906	DAZ2	202	72	0.25	True	202	1	202
chrY	27041770	27041971	27041835	27041906	DAZ3	202	72	0.25	True	202	1	202
chrY	27041770	27041971	27041835	27041906	DAZ4	202	72	0.25	True	202	1	202
chrY	27042587	27042751	27042652	27042686	DAZ2	165	35	0.25	True	165	1	165
chrY	27042587	27042751	27042652	27042686	DAZ3	165	35	0.25	True	165	1	165
chrY	27042587	27042751	27042652	27042686	DAZ4	165	35	0.25	True	165	1	165
chrY	27047194	27047387	27047259	27047322	DAZ2	194	64	0.25	True	194	1	194
chrY	27047194	27047387	27047259	27047322	DAZ3	194	64	0.25	True	194	1	194
chrY	27047194	27047387	27047259	27047322	DAZ4	194	64	0.25	True	194	1	194
chrY	27184180	27184328	27184245	27184263	BPY2	149	19	0.333333	True	149	1	149
chrY	27184180	27184328	27184245	27184263	BPY2B	149	19	0.333333	True	149	1	149
chrY	27184180	27184328	27184245	27184263	BPY2C	149	19	0.333333	True	149	1	149
chrY	27184891	27185126	27184956	27185061	BPY2	236	106	0.333333	True	236	1	236
chrY	27184891	27185126	27184956	27185061	BPY2B	236	106	0.333333	True	236	1	236
chrY	27184891	27185126	27184956	27185061	BPY2C	236	106	0.333333	True	236	1	236
chrY	27187851	27188098	27187916	27188033	BPY2	248	118	0.333333	True	248	1	248
chrY	27187851	27188098	27187916	27188033	BPY2B	248	118	0.333333	True	248	1	248
chrY	27187851	27188098	27187916	27188033	BPY2C	248	118	0.333333	True	248	1	248
chrY	27190028	27190235	27190093	27190170	BPY2	208	78	0.333333	True	208	1	208
chrY	27190028	27190235	27190093	27190170	BPY2B	208	78	0.333333	True	208	1	208
chrY	27190028	27190235	27190093	27190170	BPY2C	208	78	0.333333	True	208	1	208
chrY	27768525	27770277	27768590	27770212	CDY1	1753	1623	0.26725609	True	1753	1	1753
chrY	27768525	27770277	27768590	27770212	CDY1B	1753	1623	0.26725609	True	1753	1	1753
chrY	27770537	27770739	27770602	27770674	CDY1	203	73	0.307881611	True	203	1	203
chrY	27770537	27770739	27770602	27770674	CDY1B	203	73	0.307881611	True	203	1	203
chr10	92932	94119	92997	94054	TUBB8	1188	1058	0.28155666	True	1125	0.947	513
chr10	94490	94730	94555	94665	TUBB8	241	111	0.382804063	True	173	0.9153	110
chr10	5010436	5010643	5010501	5010578	AKR1C1	208	78	0.5	True	208	1	208
chr10	5014711	5015006	5014776	5014941	AKR1C1	296	166	0.450450348	True	295	0.9966	167
chr10	5017978	5018190	5018043	5018125	AKR1C1	213	83	0.5	True	213	1	213
chr10	5019827	5019999	5019892	5019934	AKR1C1	173	43	0.531791908	True	162	0.9364	162
chr10	5033958	5034170	5034023	5034105	AKR1C2	213	83	0.5	True	213	1	213
chr10	5037446	5037741	5037511	5037676	AKR1C2	296	166	0.47015752	True	273	0.9223	251
chr10	5041327	5041534	5041392	5041469	AKR1C2	208	78	0.5	True	208	1	208
chr10	17794230	17794616	17794295	17794551	TMEM236	387	257	0.5	True	387	1	387
chr10	17813243	17813445	17813308	17813380	TMEM236	203	73	0.5	True	203	1	203
chr10	17817963	17818234	17818028	17818169	TMEM236	272	142	0.5	True	272	1	272
chr10	17837855	17838568	17837920	17838503	TMEM236	714	584	0.5	True	714	1	714
chr10	17851400	17851590	17851465	17851525	MRC1	191	61	0.5	True	191	1	191
chr10	17865008	17865539	17865073	17865474	MRC1	532	402	0.5	True	532	1	532
chr10	17869476	17869779	17869541	17869714	MRC1	304	174	0.5	True	304	1	304
chr10	17875609	17875903	17875674	17875838	MRC1	295	165	0.525423729	True	280	0.9492	277
chr10	18041197	18041583	18041262	18041518	TMEM236	387	257	0.5	True	387	1	387
chr10	18060227	18060429	18060292	18060364	TMEM236	203	73	0.5	True	203	1	203
chr10	18064953	18065224	18065018	18065159	TMEM236	272	142	0.5	True	272	1	272
chr10	18084842	18085555	18084907	18085490	TMEM236	714	584	0.5	True	714	1	714
chr10	18129557	18129800	18129622	18129735	MRC1	244	114	0.5	True	244	1	244
chr10	18134153	18134429	18134218	18134364	MRC1	277	147	0.5	True	277	1	277
chr10	18138443	18138758	18138508	18138693	MRC1	316	186	0.5	True	316	1	316
chr10	18141831	18142118	18141896	18142053	MRC1	288	158	0.5	True	288	1	288
chr10	18145106	18145346	18145171	18145281	MRC1	241	111	0.5	True	241	1	241
chr10	18150251	18150496	18150316	18150431	MRC1	246	116	0.5	True	246	1	246
chr10	18152398	18152676	18152463	18152611	MRC1	279	149	0.5	True	279	1	279
chr10	18155426	18155755	18155491	18155690	MRC1	330	200	0.5	True	330	1	330
chr10	18159110	18159367	18159175	18159302	MRC1	258	128	0.5	True	258	1	258
chr10	18159712	18159929	18159777	18159864	MRC1	218	88	0.5	True	218	1	218
chr10	18160846	18161120	18160911	18161055	MRC1	275	145	0.5	True	275	1	275
chr10	18162648	18162819	18162713	18162754	MRC1	172	42	0.5	True	172	1	172
chr10	18163954	18164247	18164019	18164182	MRC1	294	164	0.5	True	294	1	294
chr10	18166764	18166961	18166829	18166896	MRC1	198	68	0.5	True	198	1	198
chr10	18168585	18168815	18168650	18168750	MRC1	231	101	0.5	True	231	1	231
chr10	18169389	18169664	18169454	18169599	MRC1	276	146	0.5	True	276	1	276
chr10	18169931	18170175	18169996	18170110	MRC1	245	115	0.5	True	245	1	245
chr10	18174133	18174429	18174198	18174364	MRC1	297	167	0.5	True	297	1	297
chr10	18183074	18183306	18183139	18183241	MRC1	233	103	0.5	True	233	1	233
chr10	18186898	18187260	18186963	18187195	MRC1	363	233	0.5	True	363	1	363
chr10	18189652	18189947	18189717	18189882	MRC1	296	166	0.5	True	296	1	296
chr10	18190837	18191116	18190902	18191051	MRC1	280	150	0.5	True	280	1	280
chr10	18195750	18195993	18195815	18195928	MRC1	244	114	0.5	True	244	1	244
chr10	18196398	18196692	18196463	18196627	MRC1	295	165	0.5	True	295	1	295
chr10	18198170	18198341	18198235	18198276	MRC1	172	42	0.5	True	172	1	172
chr10	18199079	18199459	18199144	18199394	MRC1	381	251	0.5	True	381	1	381
chr10	24873276	24875100	24873341	24875035	ARHGAP21	1825	1695	0.598082192	True	1467	0.8038	620
chr10	24908337	24910363	24908402	24910298	ARHGAP21	2027	1897	0.607548101	True	1591	0.7849	496
chr10	28257787	28258012	28257852	28257947	ARMC4	226	96	0.5	True	226	1	226
chr10	37470185	37470343	37470250	37470278	ANKRD30A	159	29	0.277322295	True	122	1	122
chr10	37470307	37470509	37470372	37470444	ANKRD30A	203	73	0.289819217	True	203	1	203
chr10	37474376	37474534	37474441	37474469	ANKRD30A	159	29	0.343175717	True	127	1	127
chr10	37474503	37474705	37474568	37474640	ANKRD30A	203	73	0.350574591	True	203	1	203
chr10	37476821	37477012	37476886	37476947	ANKRD30A	192	62	0.440972104	True	192	1	192
chr10	37478330	37478550	37478395	37478485	ANKRD30A	221	91	0.342005851	True	221	1	221
chr10	37481927	37482085	37481992	37482020	ANKRD30A	159	29	0.292349557	True	122	1	122
chr10	37482049	37482251	37482114	37482186	ANKRD30A	203	73	0.311576197	True	197	0.9704	124
chr10	43311982	43312185	43312047	43312120	BMS1	204	74	0.305718907	True	194	0.951	178
chr10	43315891	43316201	43315956	43316136	BMS1	311	181	0.262644428	True	298	0.9582	243
chr10	43316317	43316505	43316382	43316440	BMS1	189	59	0.113566709	True	188	0.9947	155
chr10	43318501	43318778	43318566	43318713	BMS1	278	148	0.309323932	True	267	0.9604	156
chr10	43318992	43319297	43319057	43319232	BMS1	306	176	0.131455343	True	300	0.9804	155
chr10	46222701	46222833	46222766	46222768	FAM21C	133	3	0.5	True	99	1	99
chr10	46222800	46223052	46222865	46222987	FAM21C	253	123	0.5	True	253	1	253
chr10	46224245	46224539	46224310	46224474	FAM21C	295	165	0.547457627	True	267	0.9051	129
chr10	46233366	46233558	46233431	46233493	FAM21C	193	63	0.333333	True	193	1	193
chr10	46235456	46235759	46235521	46235694	FAM21C	304	174	0.333333	True	304	1	304
chr10	46238773	46238996	46238838	46238931	FAM21C	224	94	0.333333	True	224	1	224
chr10	46240204	46240395	46240269	46240330	FAM21C	192	62	0.333333	True	192	1	192
chr10	46241983	46242160	46242048	46242095	FAM21C	178	48	0.333333	True	178	1	178
chr10	46245479	46245719	46245544	46245654	FAM21C	241	111	0.26756556	True	241	1	241
chr10	46246134	46246351	46246199	46246286	FAM21C	218	88	0.272935688	True	218	1	218
chr10	46247971	46248219	46248036	46248154	FAM21C	249	119	0.247054795	True	249	1	249
chr10	46248563	46248750	46248628	46248685	FAM21C	188	58	0.276418362	True	188	1	188
chr10	46249869	46250058	46249934	46249993	FAM21C	190	60	0.247192895	True	190	1	190
chr10	46250319	46250628	46250384	46250563	FAM21C	310	180	0.333333	True	310	1	310
chr10	46254698	46254914	46254763	46254849	FAM21C	217	87	0.345621811	True	217	1	217
chr10	46258771	46259002	46258836	46258937	FAM21C	232	102	0.217097698	True	232	1	232
chr10	46261062	46261323	46261127	46261258	FAM21C	262	132	0.280725031	True	262	1	262
chr10	46264832	46265131	46264897	46265066	FAM21C	300	170	0.333333	True	300	1	300
chr10	46268639	46268871	46268704	46268806	FAM21C	233	103	0.352646343	True	233	1	233
chr10	46272656	46272938	46272721	46272873	FAM21C	283	153	0.333333	True	283	1	283
chr10	46274336	46274648	46274401	46274583	FAM21C	313	183	0.333333	True	313	1	313
chr10	46279948	46280206	46280013	46280141	FAM21C	259	129	0.333333	True	256	1	256
chr10	46280204	46280414	46280269	46280349	FAM21C	211	81	0.368088152	True	200	0.9479	167
chr10	46282418	46282760	46282483	46282695	FAM21C	343	213	0.351797545	True	336	0.9796	185
chr10	46284254	46285004	46284319	46284939	FAM21C	751	621	0.253328893	True	751	1	751
chr10	46285739	46286046	46285804	46285981	FAM21C	308	178	0.270292208	True	308	1	308
chr10	46287644	46287913	46287709	46287848	FAM21C	270	140	0.27962963	True	270	1	270
chr10	46321298	46322903	46321363	46322838	AGAP4	1606	1476	0.093471009	True	1606	1	1606
chr10	46323412	46323593	46323477	46323528	AGAP4	182	52	0.104732176	True	182	1	182
chr10	46326777	46326942	46326842	46326877	AGAP4	166	36	0.083837687	True	166	1	166
chr10	46329399	46329629	46329464	46329564	AGAP4	231	101	0.083830165	True	231	1	231
chr10	46337036	46337200	46337101	46337135	AGAP4	165	35	0.079543042	True	165	1	165
chr10	46342070	46342268	46342135	46342203	AGAP4	199	69	0.088407146	True	199	1	199
chr10	46342508	46342860	46342573	46342795	AGAP4	353	223	0.101066833	True	353	1	353
chr10	46551637	46551832	46551702	46551767	PTPN20A	196	66	0.5	True	196	1	196
chr10	46551637	46551832	46551702	46551767	PTPN20B	196	66	0.5	True	196	1	196
chr10	46552404	46552596	46552469	46552531	PTPN20A	193	63	0.5	True	193	1	193
chr10	46552404	46552596	46552469	46552531	PTPN20B	193	63	0.5	True	193	1	193
chr10	46564849	46565194	46564914	46565129	PTPN20A	346	216	0.333333	True	346	1	346
chr10	46564849	46565194	46564914	46565129	PTPN20B	346	216	0.333333	True	346	1	346
chr10	46567840	46568304	46567905	46568239	PTPN20A	465	335	0.333333	True	465	1	465
chr10	46567840	46568304	46567905	46568239	PTPN20B	465	335	0.333333	True	465	1	465
chr10	46584367	46584587	46584432	46584522	PTPN20A	221	91	0.333333	True	221	1	221
chr10	46584367	46584587	46584432	46584522	PTPN20B	221	91	0.333333	True	221	1	221
chr10	46587279	46587560	46587344	46587495	PTPN20A	282	152	0.333333	True	282	1	282
chr10	46587279	46587560	46587344	46587495	PTPN20B	282	152	0.333333	True	282	1	282
chr10	46605698	46605940	46605763	46605875	PTPN20A	243	113	0.333333	True	243	1	243
chr10	46605698	46605940	46605763	46605875	PTPN20B	243	113	0.333333	True	243	1	243
chr10	46608358	46608585	46608423	46608520	PTPN20A	228	98	0.333333	True	228	1	228
chr10	46608358	46608585	46608423	46608520	PTPN20B	228	98	0.333333	True	228	1	228
chr10	46611652	46611876	46611717	46611811	PTPN20A	225	95	0.333333	True	225	1	225
chr10	46611652	46611876	46611717	46611811	PTPN20B	225	95	0.333333	True	225	1	225
chr10	46619837	46620000	46619902	46619935	PTPN20A	164	34	0.333333	True	164	1	164
chr10	46619837	46620000	46619902	46619935	PTPN20B	164	34	0.333333	True	164	1	164
chr10	46640534	46640670	46640599	46640605	PTPN20A	137	7	0.333333	True	137	1	137
chr10	46640534	46640670	46640599	46640605	PTPN20B	137	7	0.333333	True	137	1	137
chr10	46961905	46962177	46961970	46962112	SYT15	273	143	0.503663004	True	271	0.9927	168
chr10	46963775	46964084	46963840	46964019	SYT15	310	180	0.532258065	True	290	0.9355	226
chr10	47158772	47158961	47158837	47158896	ANXA8	190	60	0.392982153	True	173	0.9105	94
chr10	47161186	47161438	47161251	47161373	ANXA8	253	123	0.333333	True	253	1	253
chr10	47162057	47162245	47162122	47162180	ANXA8	189	59	0.343033196	True	189	1	189
chr10	47163894	47164119	47163959	47164054	ANXA8	226	96	0.333333	True	226	1	226
chr10	47164229	47164452	47164294	47164387	ANXA8	224	94	0.346725884	True	224	1	224
chr10	47164869	47165058	47164934	47164993	ANXA8	190	60	0.378069932	True	190	1	190
chr10	47165417	47165626	47165482	47165561	ANXA8	210	80	0.333333	True	210	1	210
chr10	47166156	47166376	47166221	47166311	ANXA8	221	91	0.333333	True	221	1	221
chr10	47167005	47167248	47167070	47167183	ANXA8	244	114	0.333333	True	244	1	244
chr10	47168457	47168795	47168522	47168730	ANXA8	339	209	0.335299572	True	339	1	339
chr10	47169722	47169942	47169787	47169877	ANXA8	221	91	0.346907688	True	221	1	221
chr10	47173833	47173983	47173898	47173918	ANXA8	151	21	0.294149934	True	151	1	151
chr10	47177195	47177458	47177260	47177393	FAM25C	264	134	0.210075303	True	264	1	264
chr10	47177195	47177458	47177260	47177393	FAM25G	264	134	0.210075303	True	264	1	264
chr10	47179509	47179701	47179574	47179636	FAM25C	193	63	0.318652632	True	193	1	193
chr10	47179509	47179701	47179574	47179636	FAM25G	193	63	0.318652632	True	193	1	193
chr10	47181525	47181727	47181590	47181662	FAM25C	203	73	0.209770207	True	203	1	203
chr10	47181525	47181727	47181590	47181662	FAM25G	203	73	0.209770207	True	203	1	203
chr10	47192077	47193598	47192142	47193533	AGAP9	1522	1392	0.094876443	True	1522	1	1522
chr10	47194114	47194295	47194179	47194230	AGAP9	182	52	0.113234659	True	182	1	182
chr10	47197473	47197638	47197538	47197573	AGAP9	166	36	0.086271976	True	166	1	166
chr10	47200096	47200326	47200161	47200261	AGAP9	231	101	0.084381498	True	231	1	231
chr10	47207747	47207911	47207812	47207846	AGAP9	165	35	0.0794676	True	165	1	165
chr10	47210422	47210620	47210487	47210555	AGAP9	199	69	0.096356598	True	199	1	199
chr10	47212789	47212987	47212854	47212922	AGAP9	199	69	0.087882653	True	199	1	199
chr10	47213227	47213579	47213292	47213514	AGAP9	353	223	0.100893224	True	353	1	353
chr10	47747047	47747197	47747112	47747132	ANXA8L1	151	21	0.271523093	True	151	1	151
chr10	47751080	47751300	47751145	47751235	ANXA8L1	221	91	0.333333	True	221	1	221
chr10	47752226	47752564	47752291	47752499	ANXA8L1	339	209	0.333333	True	114	1	114
chr10	47752340	47752564	47752405	47752499	ANXA8L1	225	95	0.333333	True	225	1	225
chr10	47753773	47754016	47753838	47753951	ANXA8L1	244	114	0.333333	True	244	1	244
chr10	47754650	47754870	47754715	47754805	ANXA8L1	221	91	0.333333	True	221	1	221
chr10	47755400	47755609	47755465	47755544	ANXA8L1	210	80	0.333333	True	210	1	210
chr10	47755968	47756157	47756033	47756092	ANXA8L1	190	60	0.367543595	True	190	1	190
chr10	47756574	47756797	47756639	47756732	ANXA8L1	224	94	0.333333	True	224	1	224
chr10	47756907	47757132	47756972	47757067	ANXA8L1	226	96	0.333333	True	226	1	226
chr10	47758781	47758969	47758846	47758904	ANXA8L1	189	59	0.333333	True	189	1	189
chr10	47759585	47759837	47759650	47759772	ANXA8L1	253	123	0.333333	True	253	1	253
chr10	47762063	47762252	47762128	47762187	ANXA8L1	190	60	0.3499997	True	190	1	190
chr10	47893958	47894114	47894023	47894049	FAM21A	157	27	0.333333	True	157	1	157
chr10	47894507	47894699	47894572	47894634	FAM21A	193	63	0.333333	True	193	1	193
chr10	47896591	47896894	47896656	47896829	FAM21A	304	174	0.333333	True	304	1	304
chr10	47899886	47900109	47899951	47900044	FAM21A	224	94	0.333333	True	224	1	224
chr10	47901316	47901507	47901381	47901442	FAM21A	192	62	0.333333	True	192	1	192
chr10	47903094	47903271	47903159	47903206	FAM21A	178	48	0.333333	True	178	1	178
chr10	47906613	47906853	47906678	47906788	FAM21A	241	111	0.287966622	True	241	1	241
chr10	47907268	47907485	47907333	47907420	FAM21A	218	88	0.264525936	True	218	1	218
chr10	47907999	47908200	47908064	47908135	FAM21A	202	72	0.356435455	True	202	1	202
chr10	47909105	47909353	47909170	47909288	FAM21A	249	119	0.244243566	True	249	1	249
chr10	47909697	47909884	47909762	47909819	FAM21A	188	58	0.258865149	True	187	0.9947	145
chr10	47910984	47911173	47911049	47911108	FAM21A	190	60	0.247192895	True	190	1	190
chr10	47911435	47911744	47911500	47911679	FAM21A	310	180	0.333333	True	310	1	310
chr10	47913511	47913768	47913576	47913703	FAM21A	258	128	0.299806085	True	258	1	258
chr10	47915813	47916029	47915878	47915964	FAM21A	217	87	0.334101051	True	217	1	217
chr10	47919877	47920108	47919942	47920043	FAM21A	232	102	0.22262931	True	232	1	232
chr10	47922170	47922431	47922235	47922366	FAM21A	262	132	0.25750626	True	262	1	262
chr10	47925938	47926237	47926003	47926172	FAM21A	300	170	0.333333	True	300	1	300
chr10	47929730	47929962	47929795	47929897	FAM21A	233	103	0.344062635	True	233	1	233
