#chrom	chromStart	chromEnd
chr10	42399874	42399875
chr10	42399879	42399880
chr10	42399885	42399886
chr10	42529244	42529245
chr10	42529254	42529255
chr10	42529280	42529281
chr10	42530897	42530898
chr10	42602974	42602975
chr10	42653497	42653498
chr10	42654105	42654106
chr10	42660375	42660376
chr10	42789752	42789753
chr10	43097355	43097356
chr10	43261777	43261778
chr10	43886738	43886739
chr10	43993540	43993541
chr10	43993542	43993543
chr10	43993544	43993545
chr10	44253115	44253116
chr10	44819798	44819799
chr10	44978265	44978266
chr10	45634779	45634780
chr10	46720402	46720403
chr10	46951132	46951133
chr10	46952218	46952219
chr10	46986720	46986721
chr10	47023100	47023101
chr10	47023103	47023104
chr10	47023104	47023105
chr10	47093880	47093881
chr10	47093884	47093885
chr10	47580116	47580117
chr10	48514408	48514409
chr10	49360302	49360303
chr10	49884564	49884565
chr10	50830006	50830007
chr10	51459823	51459824
chr10	51459836	51459837
chr10	51492785	51492786
chr10	51774373	51774374
chr10	51805994	51805995
chr10	52347385	52347386
chr10	52514658	52514659
chr10	52716799	52716800
chr10	52740504	52740505
chr10	52932399	52932400
chr10	53439464	53439465
chr10	53495614	53495615
chr10	53495616	53495617
chr10	53495618	53495619
chr10	53497508	53497509
chr10	53590307	53590308
chr10	54455297	54455298
chr10	55086336	55086337
chr10	55139251	55139252
chr10	55327576	55327577
chr10	55648460	55648461
chr10	55738417	55738418
chr10	55750297	55750298
chr10	56066863	56066864
chr10	56066865	56066866
chr10	56066867	56066868
chr10	56066869	56066870
chr10	56066876	56066877
chr10	56181600	56181601
chr10	56181601	56181602
chr10	56202149	56202150
chr10	56330577	56330578
chr10	56468558	56468559
chr10	56515811	56515812
chr10	56515815	56515816
chr10	56539212	56539213
chr10	56539245	56539246
chr10	57619475	57619476
chr10	57619476	57619477
chr10	57764725	57764726
chr10	57824312	57824313
chr10	57840465	57840466
chr10	58149874	58149875
chr10	58308563	58308564
chr10	58407779	58407780
chr10	58407780	58407781
chr10	58536979	58536980
chr10	59269092	59269093
chr10	59269093	59269094
chr10	59611297	59611298
chr10	59739975	59739976
chr10	61025076	61025077
chr10	62123730	62123731
chr10	62155374	62155375
chr10	62155375	62155376
chr10	62155382	62155383
chr10	62237267	62237268
chr10	62559323	62559324
chr10	63440362	63440363
chr10	63587317	63587318
chr10	63955360	63955361
chr10	64054790	64054791
chr10	64054791	64054792
chr10	64130031	64130032
chr10	64130161	64130162
chr10	64130199	64130200
chr10	64130200	64130201
chr10	64838356	64838357
chr10	64907574	64907575
chr10	65023712	65023713
chr10	65065268	65065269
chr10	65152608	65152609
chr10	65245896	65245897
chr10	65316376	65316377
chr10	65401954	65401955
chr10	65572265	65572266
chr10	65722660	65722661
chr10	66075764	66075765
chr10	66412659	66412660
chr10	66493566	66493567
chr10	66847944	66847945
chr10	66847949	66847950
chr10	66847951	66847952
chr10	67330948	67330949
chr10	67732661	67732662
chr10	68185432	68185433
chr10	68275819	68275820
chr10	68303656	68303657
chr10	69486446	69486447
chr10	69942040	69942041
chr10	69963462	69963463
chr10	70292921	70292922
chr10	70340538	70340539
chr10	70340557	70340558
chr10	70340559	70340560
chr10	70444131	70444132
chr10	70574615	70574616
chr10	71570123	71570124
chr10	71570125	71570126
chr10	71637456	71637457
chr10	71637460	71637461
chr10	71637462	71637463
chr10	71758797	71758798
chr10	72211155	72211156
chr10	72336932	72336933
chr10	72384297	72384298
chr10	72430861	72430862
chr10	72527413	72527414
chr10	72720873	72720874
chr10	72720875	72720876
chr10	72720891	72720892
chr10	73385152	73385153
chr10	73440519	73440520
chr10	73448848	73448849
chr10	73448854	73448855
chr10	73448953	73448954
chr10	73519776	73519777
chr10	73619791	73619792
chr10	74011018	74011019
chr10	74011019	74011020
chr10	74047657	74047658
chr10	74218636	74218637
chr10	75470501	75470502
chr10	75505915	75505916
chr10	76061862	76061863
chr10	76217876	76217877
chr10	76355447	76355448
chr10	76355448	76355449
chr10	76355451	76355452
chr10	76423004	76423005
chr10	76507048	76507049
chr10	77619357	77619358
chr10	77822407	77822408
chr10	78123007	78123008
chr10	78123011	78123012
chr10	78566450	78566451
chr10	78700808	78700809
chr10	78784990	78784991
chr10	79002656	79002657
chr10	79379071	79379072
chr10	80454997	80454998
chr10	80925692	80925693
chr10	81518211	81518212
chr10	81785634	81785635
chr10	81801438	81801439
chr10	81992065	81992066
chr10	82086167	82086168
chr10	82086171	82086172
chr10	83106123	83106124
chr10	83130882	83130883
chr10	83185142	83185143
chr10	83353890	83353891
chr10	83353892	83353893
chr10	83442936	83442937
chr10	83454120	83454121
chr10	85234357	85234358
chr10	85268770	85268771
chr10	85344910	85344911
chr10	85344911	85344912
chr10	85344912	85344913
chr10	85344913	85344914
chr10	85344914	85344915
chr10	85344915	85344916
chr10	85515380	85515381
chr10	85749427	85749428
chr10	86201495	86201496
chr10	86217029	86217030
chr10	86217030	86217031
chr10	86217031	86217032
chr10	86217032	86217033
chr10	86272150	86272151
chr10	87004970	87004971
chr10	87192812	87192813
chr10	87840210	87840211
chr10	87840215	87840216
chr10	88166050	88166051
chr10	88215449	88215450
chr10	88295737	88295738
chr10	88549946	88549947
chr10	88549948	88549949
chr10	88549950	88549951
chr10	88549952	88549953
chr10	88549954	88549955
chr10	88549956	88549957
chr10	88549958	88549959
chr10	88549960	88549961
chr10	88732631	88732632
chr10	88926706	88926707
chr10	88963120	88963121
chr10	89070334	89070335
chr10	89094853	89094854
chr10	89461160	89461161
chr10	89465840	89465841
chr10	89963196	89963197
chr10	90070557	90070558
chr10	90489008	90489009
chr10	90748188	90748189
chr10	90758920	90758921
chr10	91009831	91009832
chr10	91516778	91516779
chr10	92196014	92196015
chr10	92433378	92433379
chr10	92731298	92731299
chr10	93368956	93368957
chr10	93449384	93449385
chr10	93614654	93614655
chr10	93821191	93821192
chr10	94115672	94115673
chr10	94204762	94204763
chr10	94204786	94204787
chr10	94204788	94204789
chr10	94204790	94204791
chr10	94209943	94209944
chr10	94369055	94369056
chr10	94447095	94447096
chr10	94655891	94655892
chr10	94875836	94875837
chr10	94959738	94959739
chr10	94959742	94959743
chr10	94986777	94986778
chr10	95035675	95035676
chr10	95160607	95160608
chr10	95225289	95225290
chr10	95243117	95243118
chr10	95448815	95448816
chr10	95453257	95453258
chr10	95453266	95453267
chr10	95453267	95453268
chr10	95501889	95501890
chr10	95939277	95939278
chr10	95964547	95964548
chr10	96245880	96245881
chr10	96626240	96626241
chr10	96694404	96694405
chr10	96825905	96825906
chr10	97706873	97706874
chr10	97706875	97706876
chr10	97706877	97706878
chr10	97706881	97706882
chr10	97784942	97784943
chr10	97789022	97789023
chr10	97935637	97935638
chr10	97987847	97987848
chr10	98259883	98259884
chr10	98357781	98357782
chr10	98372700	98372701
chr10	98400878	98400879
chr10	98400880	98400881
chr10	98906651	98906652
chr10	98978707	98978708
chr10	99402611	99402612
chr10	99402615	99402616
chr10	99804152	99804153
chr10	99804155	99804156
chr10	99804231	99804232
chr10	100233261	100233262
chr10	100720477	100720478
chr10	100891929	100891930
chr10	101009896	101009897
chr10	101067585	101067586
chr10	101249846	101249847
chr10	101268052	101268053
chr10	101420315	101420316
chr10	101574412	101574413
chr10	101586883	101586884
chr10	101682281	101682282
chr10	101760615	101760616
chr10	102560033	102560034
chr10	103026821	103026822
chr10	103076234	103076235
chr10	103124574	103124575
chr10	103282108	103282109
chr10	103515430	103515431
chr10	104328691	104328692
chr10	104423089	104423090
chr10	104423576	104423577
chr10	104423578	104423579
chr10	104423581	104423582
chr10	104423583	104423584
chr10	104517632	104517633
chr10	104617934	104617935
chr10	104941106	104941107
chr10	104980160	104980161
chr10	105025006	105025007
chr10	105143333	105143334
chr10	105143351	105143352
chr10	105669225	105669226
chr10	105669241	105669242
chr10	105669249	105669250
chr10	106239660	106239661
chr10	106294509	106294510
chr10	106455883	106455884
chr10	106455884	106455885
chr10	106455885	106455886
chr10	106456206	106456207
chr10	107042927	107042928
chr10	107267858	107267859
chr10	107629292	107629293
chr10	107885632	107885633
chr10	108100115	108100116
chr10	108102814	108102815
chr10	108704627	108704628
chr10	109295073	109295074
chr10	109420635	109420636
chr10	110537853	110537854
chr10	110537940	110537941
chr10	110537941	110537942
chr10	110771752	110771753
chr10	111508660	111508661
chr10	111508662	111508663
chr10	111508664	111508665
chr10	112512677	112512678
chr10	112974926	112974927
chr10	113190473	113190474
chr10	113190475	113190476
chr10	113190477	113190478
chr10	113190478	113190479
chr10	113217856	113217857
chr10	114280409	114280410
chr10	114378247	114378248
chr10	114673198	114673199
chr10	114684139	114684140
chr10	115463388	115463389
chr10	115708414	115708415
chr10	115708551	115708552
chr10	116477859	116477860
chr10	116544423	116544424
chr10	117149049	117149050
chr10	118203298	118203299
chr10	118428441	118428442
chr10	119705022	119705023
chr10	120007837	120007838
chr10	120007913	120007914
chr10	120033127	120033128
chr10	120263999	120264000
chr10	120845407	120845408
chr10	120943032	120943033
chr10	120943036	120943037
chr10	121072541	121072542
chr10	121179860	121179861
chr10	121253224	121253225
chr10	122460539	122460540
chr10	122910640	122910641
chr10	122933605	122933606
chr10	123550570	123550571
chr10	123550571	123550572
chr10	123550596	123550597
chr10	123550598	123550599
chr10	123550600	123550601
chr10	123714954	123714955
chr10	123832646	123832647
chr10	123888572	123888573
chr10	124105813	124105814
chr10	124403537	124403538
chr10	124403544	124403545
chr10	124403550	124403551
chr10	124403561	124403562
chr10	124403665	124403666
chr10	124403673	124403674
chr10	124403680	124403681
chr10	125279928	125279929
chr10	125418545	125418546
chr10	125440335	125440336
chr10	125640746	125640747
chr10	126019504	126019505
chr10	126096905	126096906
chr10	126160050	126160051
chr10	126218364	126218365
chr10	126345738	126345739
chr10	126345740	126345741
chr10	126674847	126674848
chr10	127577398	127577399
chr10	127580154	127580155
chr10	127580668	127580669
chr10	127580673	127580674
chr10	127581789	127581790
chr10	127582898	127582899
chr10	127584545	127584546
chr10	127586537	127586538
chr10	127588921	127588922
chr10	127593523	127593524
chr10	127593673	127593674
chr10	127593674	127593675
chr10	127593678	127593679
chr10	127596563	127596564
chr10	127602845	127602846
chr10	127606197	127606198
chr10	127740071	127740072
chr10	127847106	127847107
chr10	127847108	127847109
chr10	127940196	127940197
chr10	128555045	128555046
chr10	128815336	128815337
chr10	129380756	129380757
chr10	129646210	129646211
chr10	129646350	129646351
chr10	129927787	129927788
chr10	129996932	129996933
chr10	129996938	129996939
chr10	129996939	129996940
chr10	129996941	129996942
chr10	129996944	129996945
chr10	129996945	129996946
chr10	129996946	129996947
chr10	129996947	129996948
chr10	129996948	129996949
chr10	129996985	129996986
chr10	129997048	129997049
chr10	129997056	129997057
chr10	129997058	129997059
chr10	129997068	129997069
chr10	130245597	130245598
chr10	130447100	130447101
chr10	131247713	131247714
chr10	131316807	131316808
chr10	131798980	131798981
chr10	131900127	131900128
chr10	132156230	132156231
chr10	132156232	132156233
chr10	132161012	132161013
chr10	132196140	132196141
chr10	132685845	132685846
chr10	132779351	132779352
chr10	133464424	133464425
chr10	133464434	133464435
chr10	133464449	133464450
chr10	133522766	133522767
chr10	133579189	133579190
chr10	133674563	133674564
chr10	133994245	133994246
chr10	134078733	134078734
chr10	134081273	134081274
chr10	134172495	134172496
chr10	134299395	134299396
chr10	134326128	134326129
chr10	134328127	134328128
chr10	134328129	134328130
chr10	134328133	134328134
chr10	134328138	134328139
chr10	134328140	134328141
chr10	134328142	134328143
chr10	134328143	134328144
chr10	134635744	134635745
chr10	134638201	134638202
chr10	134639904	134639905
chr10	134948949	134948950
chr10	134948964	134948965
chr10	134948972	134948973
chr10	134948974	134948975
chr10	134948975	134948976
chr10	134948978	134948979
chr10	134948979	134948980
chr10	134989087	134989088
chr10	135356248	135356249
chr10	135447860	135447861
chr10	135465886	135465887
chr10	135469346	135469347
chr11	189932	189933
chr11	191829	191830
chr11	350119	350120
chr11	1130091	1130092
chr11	1130092	1130093
chr11	1160486	1160487
chr11	1558985	1558986
chr11	1558987	1558988
chr11	1564310	1564311
chr11	1691838	1691839
chr11	1705715	1705716
chr11	1705722	1705723
chr11	1775761	1775762
chr11	2755086	2755087
chr11	3124992	3124993
chr11	3236179	3236180
chr11	3236180	3236181
chr11	3604410	3604411
chr11	3723554	3723555
chr11	3723556	3723557
chr11	3723558	3723559
chr11	3802720	3802721
chr11	3802721	3802722
chr11	4298889	4298890
chr11	5269571	5269572
chr11	5664354	5664355
chr11	5708243	5708244
chr11	5708244	5708245
chr11	6382305	6382306
chr11	6599892	6599893
chr11	6699956	6699957
chr11	7036049	7036050
chr11	7166461	7166462
chr11	7231456	7231457
chr11	7877586	7877587
chr11	8126472	8126473
chr11	8183456	8183457
chr11	8184611	8184612
chr11	9001467	9001468
chr11	9264651	9264652
chr11	9320852	9320853
chr11	9380288	9380289
chr11	9507959	9507960
chr11	9605303	9605304
chr11	9747099	9747100
chr11	10239865	10239866
chr11	10404251	10404252
chr11	10561246	10561247
chr11	10624165	10624166
chr11	11200275	11200276
chr11	11511775	11511776
chr11	11511777	11511778
chr11	11511778	11511779
chr11	11778803	11778804
chr11	11899392	11899393
chr11	12120774	12120775
chr11	12190503	12190504
chr11	12190505	12190506
chr11	13038023	13038024
chr11	13038031	13038032
chr11	13240847	13240848
chr11	13305652	13305653
chr11	13305810	13305811
chr11	13849133	13849134
chr11	13849135	13849136
chr11	14182816	14182817
chr11	14660088	14660089
chr11	15524350	15524351
chr11	15602939	15602940
chr11	16296828	16296829
chr11	16395414	16395415
chr11	16713636	16713637
chr11	17310505	17310506
chr11	17310507	17310508
chr11	17918375	17918376
chr11	18484197	18484198
chr11	20253761	20253762
chr11	20330028	20330029
chr11	20382871	20382872
chr11	20538902	20538903
chr11	20588461	20588462
chr11	20991211	20991212
chr11	21505415	21505416
chr11	21826922	21826923
chr11	21863314	21863315
chr11	22036033	22036034
chr11	22097695	22097696
chr11	22333672	22333673
chr11	23113353	23113354
chr11	23142641	23142642
chr11	23325892	23325893
chr11	23364200	23364201
chr11	23521990	23521991
chr11	23526492	23526493
chr11	23571426	23571427
chr11	23571431	23571432
chr11	23571432	23571433
chr11	23677588	23677589
chr11	23732080	23732081
chr11	23732091	23732092
chr11	23836287	23836288
chr11	24347893	24347894
chr11	24347920	24347921
chr11	24638020	24638021
chr11	24721198	24721199
chr11	25052489	25052490
chr11	25052502	25052503
chr11	25194198	25194199
chr11	25194202	25194203
chr11	25407154	25407155
chr11	25418822	25418823
chr11	25418825	25418826
chr11	25443073	25443074
chr11	25453177	25453178
chr11	25544307	25544308
chr11	26031819	26031820
chr11	26387500	26387501
chr11	26740172	26740173
chr11	27088217	27088218
chr11	27805605	27805606
chr11	28138805	28138806
chr11	28803262	28803263
chr11	28966017	28966018
chr11	29233057	29233058
chr11	29509879	29509880
chr11	29815345	29815346
chr11	29815347	29815348
chr11	29842814	29842815
chr11	30025438	30025439
chr11	30230933	30230934
chr11	30315939	30315940
chr11	30674760	30674761
chr11	31880662	31880663
chr11	32777966	32777967
chr11	33187207	33187208
chr11	33323883	33323884
chr11	33636077	33636078
chr11	33671050	33671051
chr11	33826479	33826480
chr11	33842324	33842325
chr11	34048301	34048302
chr11	34048304	34048305
chr11	34058490	34058491
chr11	34058491	34058492
chr11	34058492	34058493
chr11	34058493	34058494
chr11	34058494	34058495
chr11	34058495	34058496
chr11	34058496	34058497
chr11	34058497	34058498
chr11	34058501	34058502
chr11	34058503	34058504
chr11	34058505	34058506
chr11	34058507	34058508
chr11	34058509	34058510
chr11	34058511	34058512
chr11	34269643	34269644
chr11	34269644	34269645
chr11	34269645	34269646
chr11	34269646	34269647
chr11	34269647	34269648
chr11	34269648	34269649
chr11	34269649	34269650
chr11	34269650	34269651
chr11	34269651	34269652
chr11	34269652	34269653
chr11	34269653	34269654
chr11	34269654	34269655
chr11	34269655	34269656
chr11	34269656	34269657
chr11	34269657	34269658
chr11	34269658	34269659
chr11	34269659	34269660
chr11	34319331	34319332
chr11	34541930	34541931
chr11	34542030	34542031
chr11	34542034	34542035
chr11	34802885	34802886
chr11	34958315	34958316
chr11	35103717	35103718
chr11	35872869	35872870
chr11	36213165	36213166
chr11	36372519	36372520
chr11	36410237	36410238
chr11	36608781	36608782
chr11	37074819	37074820
chr11	37074821	37074822
chr11	37074823	37074824
chr11	37369390	37369391
chr11	37369416	37369417
chr11	37466597	37466598
chr11	37481909	37481910
chr11	37765880	37765881
chr11	37963019	37963020
chr11	38400125	38400126
chr11	38564808	38564809
chr11	38582027	38582028
chr11	39523730	39523731
chr11	39675153	39675154
chr11	39675155	39675156
chr11	39675268	39675269
chr11	39675269	39675270
chr11	39752401	39752402
chr11	39769872	39769873
chr11	40222314	40222315
chr11	40599688	40599689
chr11	40718297	40718298
chr11	40974435	40974436
chr11	41009224	41009225
chr11	41042757	41042758
chr11	41042759	41042760
chr11	41042761	41042762
chr11	41510332	41510333
chr11	41510333	41510334
chr11	41510334	41510335
chr11	41510343	41510344
chr11	41510344	41510345
chr11	41697766	41697767
chr11	42038506	42038507
chr11	43292017	43292018
chr11	43292019	43292020
chr11	43610527	43610528
chr11	43704093	43704094
chr11	43763681	43763682
chr11	44140702	44140703
chr11	44313927	44313928
